id,full_name,city,variation,longitude,latitude,species_richness,redlist_EX,redlist_EW,redlist_CR,redlist_EN,redlist_VU,redlist_NT,redlist_LC,redlist_DD,redlist_NE,landcover_percent,landcover_object
46,2_tile_52.50049113861541_-1.9826419308101362.jpg,Birmingham,2,52.50049113861541,-1.982641930810136,122,0,0,0,0,0,3,66,0,53,0.0,2_tile_52.50049113861541_-1.9826419308101362_landcover.jpg
47,3_tile_52.50049113861541_-1.9826419308101362.jpg,Birmingham,3,52.50049113861541,-1.982641930810136,122,0,0,0,0,0,3,66,0,53,0.0,3_tile_52.50049113861541_-1.9826419308101362_landcover.jpg
48,0_tile_52.432923571047844_-1.849833074858909.jpg,Birmingham,0,52.43292357104784,-1.849833074858909,503,0,0,1,1,0,5,132,1,363,0.0,0_tile_52.432923571047844_-1.849833074858909_landcover.jpg
49,1_tile_52.432923571047844_-1.849833074858909.jpg,Birmingham,1,52.43292357104784,-1.849833074858909,503,0,0,1,1,0,5,132,1,363,0.0,1_tile_52.432923571047844_-1.849833074858909_landcover.jpg
50,2_tile_52.432923571047844_-1.849833074858909.jpg,Birmingham,2,52.43292357104784,-1.849833074858909,503,0,0,1,1,0,5,132,1,363,0.0,2_tile_52.432923571047844_-1.849833074858909_landcover.jpg
51,3_tile_52.432923571047844_-1.849833074858909.jpg,Birmingham,3,52.43292357104784,-1.849833074858909,503,0,0,1,1,0,5,132,1,363,0.0,3_tile_52.432923571047844_-1.849833074858909_landcover.jpg
52,0_tile_52.50049113861541_-2.1154507867613637.jpg,Birmingham,0,52.50049113861541,-2.1154507867613637,515,0,0,0,0,2,6,176,1,330,0.0,0_tile_52.50049113861541_-2.1154507867613637_landcover.jpg
53,1_tile_52.50049113861541_-2.1154507867613637.jpg,Birmingham,1,52.50049113861541,-2.1154507867613637,515,0,0,0,0,2,6,176,1,330,0.0,1_tile_52.50049113861541_-2.1154507867613637_landcover.jpg
54,2_tile_52.50049113861541_-2.1154507867613637.jpg,Birmingham,2,52.50049113861541,-2.1154507867613637,515,0,0,0,0,2,6,176,1,330,0.0,2_tile_52.50049113861541_-2.1154507867613637_landcover.jpg
55,3_tile_52.50049113861541_-2.1154507867613637.jpg,Birmingham,3,52.50049113861541,-2.1154507867613637,515,0,0,0,0,2,6,176,1,330,0.0,3_tile_52.50049113861541_-2.1154507867613637_landcover.jpg
56,0_tile_52.527518165642434_-1.7612938375580909.jpg,Birmingham,0,52.527518165642434,-1.7612938375580909,134,0,0,0,1,1,3,63,0,66,0.0,0_tile_52.527518165642434_-1.7612938375580909_landcover.jpg
57,1_tile_52.527518165642434_-1.7612938375580909.jpg,Birmingham,1,52.527518165642434,-1.7612938375580909,134,0,0,0,1,1,3,63,0,66,0.0,1_tile_52.527518165642434_-1.7612938375580909_landcover.jpg
58,2_tile_52.527518165642434_-1.7612938375580909.jpg,Birmingham,2,52.527518165642434,-1.7612938375580909,134,0,0,0,1,1,3,63,0,66,0.0,2_tile_52.527518165642434_-1.7612938375580909_landcover.jpg
59,3_tile_52.527518165642434_-1.7612938375580909.jpg,Birmingham,3,52.527518165642434,-1.7612938375580909,134,0,0,0,1,1,3,63,0,66,0.0,3_tile_52.527518165642434_-1.7612938375580909_landcover.jpg
60,0_tile_52.41941005753433_-2.0047767401353407.jpg,Birmingham,0,52.41941005753433,-2.0047767401353407,357,0,0,0,0,4,5,162,0,186,0.0,0_tile_52.41941005753433_-2.0047767401353407_landcover.jpg
61,1_tile_52.41941005753433_-2.0047767401353407.jpg,Birmingham,1,52.41941005753433,-2.0047767401353407,357,0,0,0,0,4,5,162,0,186,0.0,1_tile_52.41941005753433_-2.0047767401353407_landcover.jpg
62,2_tile_52.41941005753433_-2.0047767401353407.jpg,Birmingham,2,52.41941005753433,-2.0047767401353407,357,0,0,0,0,4,5,162,0,186,0.0,2_tile_52.41941005753433_-2.0047767401353407_landcover.jpg
63,3_tile_52.41941005753433_-2.0047767401353407.jpg,Birmingham,3,52.41941005753433,-2.0047767401353407,357,0,0,0,0,4,5,162,0,186,0.0,3_tile_52.41941005753433_-2.0047767401353407_landcover.jpg
64,0_tile_52.595085733210006_-1.7612938375580909.jpg,Birmingham,0,52.595085733210006,-1.7612938375580909,37,0,0,0,0,0,2,12,0,23,0.0,0_tile_52.595085733210006_-1.7612938375580909_landcover.jpg
65,1_tile_52.595085733210006_-1.7612938375580909.jpg,Birmingham,1,52.595085733210006,-1.7612938375580909,37,0,0,0,0,0,2,12,0,23,0.0,1_tile_52.595085733210006_-1.7612938375580909_landcover.jpg
66,2_tile_52.595085733210006_-1.7612938375580909.jpg,Birmingham,2,52.595085733210006,-1.7612938375580909,37,0,0,0,0,0,2,12,0,23,0.0,2_tile_52.595085733210006_-1.7612938375580909_landcover.jpg
67,3_tile_52.595085733210006_-1.7612938375580909.jpg,Birmingham,3,52.595085733210006,-1.7612938375580909,37,0,0,0,0,0,2,12,0,23,0.0,3_tile_52.595085733210006_-1.7612938375580909_landcover.jpg
68,0_tile_52.473464111588385_-2.026911549460545.jpg,Birmingham,0,52.473464111588385,-2.026911549460545,177,0,0,0,1,0,2,50,1,123,0.0,0_tile_52.473464111588385_-2.026911549460545_landcover.jpg
69,1_tile_52.473464111588385_-2.026911549460545.jpg,Birmingham,1,52.473464111588385,-2.026911549460545,177,0,0,0,1,0,2,50,1,123,0.0,1_tile_52.473464111588385_-2.026911549460545_landcover.jpg
70,2_tile_52.473464111588385_-2.026911549460545.jpg,Birmingham,2,52.473464111588385,-2.026911549460545,177,0,0,0,1,0,2,50,1,123,0.0,2_tile_52.473464111588385_-2.026911549460545_landcover.jpg
71,3_tile_52.473464111588385_-2.026911549460545.jpg,Birmingham,3,52.473464111588385,-2.026911549460545,177,0,0,0,1,0,2,50,1,123,0.0,3_tile_52.473464111588385_-2.026911549460545_landcover.jpg
72,0_tile_52.54103167915595_-1.9605071214849317.jpg,Birmingham,0,52.54103167915595,-1.9605071214849317,680,0,0,1,0,2,5,167,0,505,0.0,0_tile_52.54103167915595_-1.9605071214849317_landcover.jpg
73,1_tile_52.54103167915595_-1.9605071214849317.jpg,Birmingham,1,52.54103167915595,-1.9605071214849317,680,0,0,1,0,2,5,167,0,505,0.0,1_tile_52.54103167915595_-1.9605071214849317_landcover.jpg
74,2_tile_52.54103167915595_-1.9605071214849317.jpg,Birmingham,2,52.54103167915595,-1.9605071214849317,680,0,0,1,0,2,5,167,0,505,0.0,2_tile_52.54103167915595_-1.9605071214849317_landcover.jpg
75,3_tile_52.54103167915595_-1.9605071214849317.jpg,Birmingham,3,52.54103167915595,-1.9605071214849317,680,0,0,1,0,2,5,167,0,505,0.0,3_tile_52.54103167915595_-1.9605071214849317_landcover.jpg
76,0_tile_52.527518165642434_-1.9162375028345227.jpg,Birmingham,0,52.527518165642434,-1.9162375028345229,399,0,0,1,0,1,3,79,0,315,0.0,0_tile_52.527518165642434_-1.9162375028345227_landcover.jpg
77,1_tile_52.527518165642434_-1.9162375028345227.jpg,Birmingham,1,52.527518165642434,-1.9162375028345229,399,0,0,1,0,1,3,79,0,315,0.0,1_tile_52.527518165642434_-1.9162375028345227_landcover.jpg
78,2_tile_52.527518165642434_-1.9162375028345227.jpg,Birmingham,2,52.527518165642434,-1.9162375028345229,399,0,0,1,0,1,3,79,0,315,0.0,2_tile_52.527518165642434_-1.9162375028345227_landcover.jpg
79,3_tile_52.527518165642434_-1.9162375028345227.jpg,Birmingham,3,52.527518165642434,-1.9162375028345229,399,0,0,1,0,1,3,79,0,315,0.0,3_tile_52.527518165642434_-1.9162375028345227_landcover.jpg
80,0_tile_52.432923571047844_-2.137585596086568.jpg,Birmingham,0,52.43292357104784,-2.137585596086568,296,0,0,0,1,0,2,74,1,218,0.0,0_tile_52.432923571047844_-2.137585596086568_landcover.jpg
81,1_tile_52.432923571047844_-2.137585596086568.jpg,Birmingham,1,52.43292357104784,-2.137585596086568,296,0,0,0,1,0,2,74,1,218,0.0,1_tile_52.432923571047844_-2.137585596086568_landcover.jpg
82,2_tile_52.432923571047844_-2.137585596086568.jpg,Birmingham,2,52.43292357104784,-2.137585596086568,296,0,0,0,1,0,2,74,1,218,0.0,2_tile_52.432923571047844_-2.137585596086568_landcover.jpg
83,3_tile_52.432923571047844_-2.137585596086568.jpg,Birmingham,3,52.43292357104784,-2.137585596086568,296,0,0,0,1,0,2,74,1,218,0.0,3_tile_52.432923571047844_-2.137585596086568_landcover.jpg
84,0_tile_52.595085733210006_-1.9162375028345227.jpg,Birmingham,0,52.595085733210006,-1.9162375028345229,210,0,0,1,1,0,3,52,0,153,0.0,0_tile_52.595085733210006_-1.9162375028345227_landcover.jpg
85,1_tile_52.595085733210006_-1.9162375028345227.jpg,Birmingham,1,52.595085733210006,-1.9162375028345229,210,0,0,1,1,0,3,52,0,153,0.0,1_tile_52.595085733210006_-1.9162375028345227_landcover.jpg
86,2_tile_52.595085733210006_-1.9162375028345227.jpg,Birmingham,2,52.595085733210006,-1.9162375028345229,210,0,0,1,1,0,3,52,0,153,0.0,2_tile_52.595085733210006_-1.9162375028345227_landcover.jpg
87,3_tile_52.595085733210006_-1.9162375028345227.jpg,Birmingham,3,52.595085733210006,-1.9162375028345229,210,0,0,1,1,0,3,52,0,153,0.0,3_tile_52.595085733210006_-1.9162375028345227_landcover.jpg
88,0_tile_52.568058706182974_-2.1597204054117727.jpg,Birmingham,0,52.568058706182974,-2.1597204054117727,399,0,0,0,0,0,2,64,1,332,0.0,0_tile_52.568058706182974_-2.1597204054117727_landcover.jpg
89,1_tile_52.568058706182974_-2.1597204054117727.jpg,Birmingham,1,52.568058706182974,-2.1597204054117727,399,0,0,0,0,0,2,64,1,332,0.0,1_tile_52.568058706182974_-2.1597204054117727_landcover.jpg
90,2_tile_52.568058706182974_-2.1597204054117727.jpg,Birmingham,2,52.568058706182974,-2.1597204054117727,399,0,0,0,0,0,2,64,1,332,0.0,2_tile_52.568058706182974_-2.1597204054117727_landcover.jpg
91,3_tile_52.568058706182974_-2.1597204054117727.jpg,Birmingham,3,52.568058706182974,-2.1597204054117727,399,0,0,0,0,0,2,64,1,332,0.0,3_tile_52.568058706182974_-2.1597204054117727_landcover.jpg
92,0_tile_52.595085733210006_-2.1154507867613637.jpg,Birmingham,0,52.595085733210006,-2.1154507867613637,276,0,0,0,0,0,4,73,0,199,0.0,0_tile_52.595085733210006_-2.1154507867613637_landcover.jpg
93,1_tile_52.595085733210006_-2.1154507867613637.jpg,Birmingham,1,52.595085733210006,-2.1154507867613637,276,0,0,0,0,0,4,73,0,199,0.0,1_tile_52.595085733210006_-2.1154507867613637_landcover.jpg
94,2_tile_52.595085733210006_-2.1154507867613637.jpg,Birmingham,2,52.595085733210006,-2.1154507867613637,276,0,0,0,0,0,4,73,0,199,0.0,2_tile_52.595085733210006_-2.1154507867613637_landcover.jpg
95,3_tile_52.595085733210006_-2.1154507867613637.jpg,Birmingham,3,52.595085733210006,-2.1154507867613637,276,0,0,0,0,0,4,73,0,199,0.0,3_tile_52.595085733210006_-2.1154507867613637_landcover.jpg
96,0_tile_52.58157221969649_-2.0047767401353407.jpg,Birmingham,0,52.58157221969649,-2.0047767401353407,148,0,0,0,0,0,3,66,0,79,0.0,0_tile_52.58157221969649_-2.0047767401353407_landcover.jpg
97,1_tile_52.58157221969649_-2.0047767401353407.jpg,Birmingham,1,52.58157221969649,-2.0047767401353407,148,0,0,0,0,0,3,66,0,79,0.0,1_tile_52.58157221969649_-2.0047767401353407_landcover.jpg
98,2_tile_52.58157221969649_-2.0047767401353407.jpg,Birmingham,2,52.58157221969649,-2.0047767401353407,148,0,0,0,0,0,3,66,0,79,0.0,2_tile_52.58157221969649_-2.0047767401353407_landcover.jpg
99,3_tile_52.58157221969649_-2.0047767401353407.jpg,Birmingham,3,52.58157221969649,-2.0047767401353407,148,0,0,0,0,0,3,66,0,79,0.0,3_tile_52.58157221969649_-2.0047767401353407_landcover.jpg
100,0_tile_52.62211276023703_-1.9383723121597272.jpg,Birmingham,0,52.62211276023703,-1.9383723121597272,532,0,0,0,1,2,4,122,0,403,0.0,0_tile_52.62211276023703_-1.9383723121597272_landcover.jpg
101,1_tile_52.62211276023703_-1.9383723121597272.jpg,Birmingham,1,52.62211276023703,-1.9383723121597272,532,0,0,0,1,2,4,122,0,403,0.0,1_tile_52.62211276023703_-1.9383723121597272_landcover.jpg
102,2_tile_52.62211276023703_-1.9383723121597272.jpg,Birmingham,2,52.62211276023703,-1.9383723121597272,532,0,0,0,1,2,4,122,0,403,0.0,2_tile_52.62211276023703_-1.9383723121597272_landcover.jpg
103,3_tile_52.62211276023703_-1.9383723121597272.jpg,Birmingham,3,52.62211276023703,-1.9383723121597272,532,0,0,0,1,2,4,122,0,403,0.0,3_tile_52.62211276023703_-1.9383723121597272_landcover.jpg
104,0_tile_52.50049113861541_-1.7612938375580909.jpg,Birmingham,0,52.50049113861541,-1.7612938375580909,220,0,0,0,0,0,3,67,0,150,0.0,0_tile_52.50049113861541_-1.7612938375580909_landcover.jpg
105,1_tile_52.50049113861541_-1.7612938375580909.jpg,Birmingham,1,52.50049113861541,-1.7612938375580909,220,0,0,0,0,0,3,67,0,150,0.0,1_tile_52.50049113861541_-1.7612938375580909_landcover.jpg
106,2_tile_52.50049113861541_-1.7612938375580909.jpg,Birmingham,2,52.50049113861541,-1.7612938375580909,220,0,0,0,0,0,3,67,0,150,0.0,2_tile_52.50049113861541_-1.7612938375580909_landcover.jpg
107,3_tile_52.50049113861541_-1.7612938375580909.jpg,Birmingham,3,52.50049113861541,-1.7612938375580909,220,0,0,0,0,0,3,67,0,150,0.0,3_tile_52.50049113861541_-1.7612938375580909_landcover.jpg
108,0_tile_52.527518165642434_-2.1154507867613637.jpg,Birmingham,0,52.527518165642434,-2.1154507867613637,452,0,0,0,1,1,4,126,2,318,0.0,0_tile_52.527518165642434_-2.1154507867613637_landcover.jpg
109,1_tile_52.527518165642434_-2.1154507867613637.jpg,Birmingham,1,52.527518165642434,-2.1154507867613637,452,0,0,0,1,1,4,126,2,318,0.0,1_tile_52.527518165642434_-2.1154507867613637_landcover.jpg
110,2_tile_52.527518165642434_-2.1154507867613637.jpg,Birmingham,2,52.527518165642434,-2.1154507867613637,452,0,0,0,1,1,4,126,2,318,0.0,2_tile_52.527518165642434_-2.1154507867613637_landcover.jpg
111,3_tile_52.527518165642434_-2.1154507867613637.jpg,Birmingham,3,52.527518165642434,-2.1154507867613637,452,0,0,0,1,1,4,126,2,318,0.0,3_tile_52.527518165642434_-2.1154507867613637_landcover.jpg
112,0_tile_52.37886951699379_-2.0047767401353407.jpg,Birmingham,0,52.37886951699379,-2.0047767401353407,460,0,0,1,2,0,5,119,1,332,0.0,0_tile_52.37886951699379_-2.0047767401353407_landcover.jpg
113,1_tile_52.37886951699379_-2.0047767401353407.jpg,Birmingham,1,52.37886951699379,-2.0047767401353407,460,0,0,1,2,0,5,119,1,332,0.0,1_tile_52.37886951699379_-2.0047767401353407_landcover.jpg
114,2_tile_52.37886951699379_-2.0047767401353407.jpg,Birmingham,2,52.37886951699379,-2.0047767401353407,460,0,0,1,2,0,5,119,1,332,0.0,2_tile_52.37886951699379_-2.0047767401353407_landcover.jpg
115,3_tile_52.37886951699379_-2.0047767401353407.jpg,Birmingham,3,52.37886951699379,-2.0047767401353407,460,0,0,1,2,0,5,119,1,332,0.0,3_tile_52.37886951699379_-2.0047767401353407_landcover.jpg
116,0_tile_52.554545192669465_-1.849833074858909.jpg,Birmingham,0,52.554545192669465,-1.849833074858909,577,0,0,1,1,1,3,115,1,455,0.0,0_tile_52.554545192669465_-1.849833074858909_landcover.jpg
117,1_tile_52.554545192669465_-1.849833074858909.jpg,Birmingham,1,52.554545192669465,-1.849833074858909,577,0,0,1,1,1,3,115,1,455,0.0,1_tile_52.554545192669465_-1.849833074858909_landcover.jpg
118,2_tile_52.554545192669465_-1.849833074858909.jpg,Birmingham,2,52.554545192669465,-1.849833074858909,577,0,0,1,1,1,3,115,1,455,0.0,2_tile_52.554545192669465_-1.849833074858909_landcover.jpg
119,3_tile_52.554545192669465_-1.849833074858909.jpg,Birmingham,3,52.554545192669465,-1.849833074858909,577,0,0,1,1,1,3,115,1,455,0.0,3_tile_52.554545192669465_-1.849833074858909_landcover.jpg
120,0_tile_52.48697762510189_-1.849833074858909.jpg,Birmingham,0,52.48697762510189,-1.849833074858909,106,0,0,0,0,0,1,41,0,64,0.0,0_tile_52.48697762510189_-1.849833074858909_landcover.jpg
121,1_tile_52.48697762510189_-1.849833074858909.jpg,Birmingham,1,52.48697762510189,-1.849833074858909,106,0,0,0,0,0,1,41,0,64,0.0,1_tile_52.48697762510189_-1.849833074858909_landcover.jpg
122,2_tile_52.48697762510189_-1.849833074858909.jpg,Birmingham,2,52.48697762510189,-1.849833074858909,106,0,0,0,0,0,1,41,0,64,0.0,2_tile_52.48697762510189_-1.849833074858909_landcover.jpg
123,3_tile_52.48697762510189_-1.849833074858909.jpg,Birmingham,3,52.48697762510189,-1.849833074858909,106,0,0,0,0,0,1,41,0,64,0.0,3_tile_52.48697762510189_-1.849833074858909_landcover.jpg
124,0_tile_52.392383030507304_-1.9826419308101362.jpg,Birmingham,0,52.392383030507304,-1.982641930810136,400,0,0,0,1,0,3,82,0,314,0.0,0_tile_52.392383030507304_-1.9826419308101362_landcover.jpg
125,1_tile_52.392383030507304_-1.9826419308101362.jpg,Birmingham,1,52.392383030507304,-1.982641930810136,400,0,0,0,1,0,3,82,0,314,0.0,1_tile_52.392383030507304_-1.9826419308101362_landcover.jpg
